,FITIN,FRIEND1,FRIEND2,FRIEND5,DEVICEA,DEVICEC,INTREQ,SNS1_1,SNS1_2,SNS1_3,SNS1_3,SNS1_4,SNS1_5,SNS1_6,SNS1_7,SNS1_8,SNS2,POST2_1,POST2_2,POST2_3,POST2_4,POST2_5,POST2_6,POST2_7,POST2_8,CELL1_1,OH1A,OH1B,OH1C,OH1D,OH3_1,OH3_2,OH3_3,OH3_4,OH3_5,OH3_6,OH3_7,GENDER,AGE
546,1,3,1,2,1,1,2,0,0,0,0,0,1,0,0,0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,2,2,1,0,0,0,0,0,0,1,2,14
547,1,4,1,3,1,2,1,1,1,1,1,1,1,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,14
548,2,3,3,2,2,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1,1,1,1,0,0,0,0,0,0,1,1,13
549,2,4,2,2,2,1,2,1,1,0,0,1,1,0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,1,1,1,0,0,0,0,0,0,1,1,15
550,2,4,1,2,1,1,2,1,1,1,1,1,1,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1,1,1,1,0,1,0,1,0,0,2,15
551,2,1,1,2,1,1,1,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
552,2,2,1,2,1,1,2,1,1,0,0,0,1,0,0,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,1,0,0,0,0,1,1,0,2,16
553,2,2,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,1,1,16
554,1,4,1,2,1,1,1,1,0,1,1,0,1,0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2,1,1,1,0,0,1,0,1,0,0,1,13
555,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,2,0,0,0,0,1,1,0,1,16
556,1,1,1,3,1,1,1,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,1,0,0,0,0,0,0,1,2,13
557,1,3,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,1,0,0,0,0,2,13
558,1,3,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0,1,0,1,0,0,1,17
559,1,2,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2,1,0,0,0,0,0,0,1,2,17
560,2,3,2,2,1,1,1,1,0,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,1,2,1,0,0,0,1,0,0,1,17
561,1,4,3,2,1,1,2,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,1,0,0,0,0,0,0,1,1,13
562,2,3,4,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,14
563,2,4,1,2,1,1,1,1,0,1,1,1,1,0,0,0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3,2,1,0,0,1,0,0,0,0,2,17
564,1,1,1,3,1,1,2,0,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,14
565,1,2,1,2,1,1,2,1,1,1,1,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,16
566,1,4,1,2,1,2,1,0,1,1,1,1,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,1,1,17
567,2,1,1,2,1,1,2,0,1,0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,2,0,0,0,0,0,0,1,2,16
568,1,3,3,2,1,1,3,0,0,0,0,0,1,0,0,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,1,13
569,2,2,1,2,1,2,2,0,0,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,14
570,2,1,1,2,1,1,2,0,0,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,2,2,0,0,0,0,0,0,1,1,13
571,1,1,1,2,1,1,3,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1,3,0,0,0,0,0,0,1,2,17
572,1,2,3,2,1,1,2,0,0,1,1,0,1,0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,3,1,0,0,0,0,0,0,2,13
573,1,1,2,3,1,1,1,1,1,1,1,0,1,0,1,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,1,1,1,1,0,0,1,1,0,1,13
574,2,3,1,2,1,1,1,1,1,0,0,1,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,1,1,0,0,1,1,0,0,0,2,15
575,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,0,0,0,0,1,14
576,2,2,1,2,1,1,2,1,1,1,1,1,1,0,0,0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2,3,1,2,1,0,1,0,0,0,0,1,16
577,1,4,1,2,1,1,1,1,1,1,1,1,1,0,0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,2,1,1,1,1,1,1,1,0,2,15
578,1,2,2,2,1,1,2,0,1,0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,16
579,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,1,1,0,0,1,1,0,2,16
580,1,3,1,2,1,2,2,0,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,1,1,1,1,0,1,1,0,2,16
581,2,4,3,2,1,1,2,0,0,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
582,1,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2,1,1,0,0,0,0,0,0,1,2,17
583,2,4,1,2,1,1,1,0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,2,3,0,0,1,0,0,1,0,2,15
584,2,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,2,1,0,1,0,1,1,0,2,17
585,2,1,2,1,1,1,1,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1,1,0,0,1,0,0,0,0,2,14
586,2,3,2,2,1,1,1,0,1,0,0,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,2,15
587,1,4,1,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,13
588,1,4,1,2,1,1,1,0,1,1,1,1,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,1,0,0,2,13
589,1,2,1,2,1,1,2,1,1,1,1,1,1,0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1,2,0,0,0,0,0,0,1,1,17
590,1,2,1,2,1,1,1,0,1,0,0,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,1,1,1,0,0,0,1,1,0,1,16
591,1,3,4,3,1,1,5,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,14
592,2,1,1,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,3,2,0,0,0,0,0,0,1,1,14
593,2,2,1,3,1,1,1,0,1,1,1,0,1,1,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98,98,98,98,0,0,0,0,0,0,1,99,17
594,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,17
595,1,4,3,2,1,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,13
596,2,4,2,2,1,2,2,0,1,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,2,1,1,1,0,1,0,0,0,0,1,13
597,1,2,2,3,98,1,2,0,1,1,1,0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,15
598,1,2,2,2,1,1,2,0,1,0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,0,0,0,0,0,2,13
599,2,2,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,2,1,1,0,0,0,0,0,0,1,1,14
600,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3,3,3,3,0,0,0,0,1,1,0,2,16
601,1,2,1,3,1,1,1,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2,1,1,0,0,0,0,0,0,1,1,17
602,2,3,2,2,1,1,1,0,0,0,0,1,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,1,0,0,0,0,2,15
603,1,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2,3,1,2,1,0,1,0,0,0,0,2,16
604,2,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2,0,0,0,0,0,0,1,1,14
605,2,4,1,2,1,1,3,1,1,0,0,1,1,0,1,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,0,0,0,0,0,0,1,1,15
606,2,4,3,2,1,1,1,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2,1,0,0,0,0,0,0,1,1,14
607,1,4,4,2,1,1,1,1,1,1,1,1,1,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,98,1,1,1,0,0,0,0,0,0,1,2,16
608,2,1,1,2,1,1,2,1,1,1,1,1,1,0,0,0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2,1,1,1,1,0,0,0,1,0,0,1,13
609,1,3,2,2,1,1,1,1,0,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,2,2,0,0,0,0,0,0,1,2,15
610,2,2,3,2,1,1,1,0,1,0,0,0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,0,0,0,0,0,0,1,1,16
611,2,3,1,2,1,1,1,1,1,1,1,1,1,1,0,0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1,1,1,0,1,0,0,1,0,2,14
612,1,2,1,2,1,1,2,1,0,1,1,1,0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,1,1,0,1,0,1,0,0,1,16
613,1,2,1,2,1,1,1,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,0,0,0,0,2,13
614,1,4,4,2,1,1,2,0,1,0,0,1,0,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1,1,0,0,0,0,1,0,1,14
615,1,4,4,3,1,1,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,2,2,2,1,1,1,1,0,0,0,0,1,13
616,2,4,4,1,2,1,5,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2,3,3,3,0,0,0,0,0,0,1,1,14
617,2,1,2,2,1,1,1,0,0,0,0,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,16
618,2,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,0,0,0,0,2,13
619,2,3,2,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,2,1,0,0,1,0,0,0,0,1,15
620,2,2,2,2,1,2,1,0,1,1,1,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1,1,2,0,0,0,0,0,0,1,1,14
621,1,3,1,2,2,1,2,0,0,1,1,1,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3,3,3,3,1,1,1,1,1,1,0,1,13
622,1,1,2,2,1,1,2,0,1,0,0,0,1,0,0,0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,2,1,1,0,1,0,0,0,0,2,14
623,1,2,2,3,1,1,3,0,0,1,1,1,0,0,0,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98,2,2,1,0,0,0,0,0,0,1,2,15
624,2,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,3,2,0,0,0,0,0,0,1,2,13
625,2,2,1,2,1,1,2,0,1,0,0,0,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3,3,3,0,0,1,0,1,0,0,1,13
626,1,3,2,2,1,1,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,2,1,1,1,0,0,0,0,0,0,1,1,13
627,1,2,2,3,1,1,1,0,1,1,1,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,0,0,0,0,0,0,1,2,16
628,1,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,3,3,0,0,0,0,0,0,1,1,15
629,2,3,2,2,1,1,1,1,1,1,1,1,1,0,0,0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0,1,1,0,1,0,2,15
630,1,2,2,2,1,1,2,1,1,0,0,1,1,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2,2,1,1,1,0,1,0,0,2,13
631,1,1,2,2,1,1,3,0,1,1,1,1,1,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,1,0,0,0,0,1,1,0,1,13
632,2,2,1,3,1,1,2,0,0,1,1,1,1,0,0,0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,14
633,2,2,1,4,1,1,2,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,1,2,13
634,2,4,3,4,1,1,1,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,3,1,0,0,0,0,0,0,1,2,17
635,1,4,1,2,1,1,1,0,0,0,0,1,0,0,0,0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3,3,2,0,0,0,0,0,0,1,2,13
636,1,3,3,2,1,1,3,0,1,1,1,1,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1,0,0,0,0,0,0,1,2,15
637,1,4,1,2,1,1,1,0,1,1,1,1,1,0,0,0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,1,1,15
638,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,3,3,0,0,0,0,0,0,1,1,17
639,1,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,3,3,0,0,0,0,0,0,1,1,14
640,2,4,1,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,1,1,0,2,17
641,2,4,1,2,1,1,2,1,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2,1,1,1,0,0,0,0,1,16
642,2,2,2,2,1,1,3,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,0,0,0,1,0,1,17
643,2,1,2,4,1,1,1,1,1,1,1,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2,1,0,1,0,0,0,0,1,15
644,2,3,1,2,1,1,2,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1,0,0,0,0,0,0,1,2,15
645,2,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,2,13
646,2,3,1,2,1,1,2,0,0,1,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,2,17
647,1,2,1,2,1,2,1,0,0,1,1,0,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,1,0,0,0,0,0,0,1,1,17
648,2,3,1,2,1,1,2,0,0,1,1,0,0,0,0,0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3,3,3,3,0,0,0,0,0,1,0,1,16
649,1,3,1,3,1,1,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,1,2,1,1,0,0,0,0,0,0,1,1,16
650,2,1,2,2,1,1,1,1,1,0,0,1,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,1,17
651,2,3,1,2,1,1,1,0,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2,1,2,0,0,0,0,0,0,1,1,17
652,1,3,3,2,1,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,17
653,1,1,1,4,1,1,1,1,1,0,0,1,1,0,0,0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,14
654,2,3,1,2,1,1,3,0,1,1,1,1,1,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,1,1,1,0,1,0,1,0,0,2,13
655,1,2,1,2,1,1,2,1,1,0,0,1,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,3,3,2,0,0,0,0,0,0,1,1,14
656,1,3,1,2,1,1,1,1,1,1,1,0,1,1,0,0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,2,2,1,1,0,1,0,1,0,0,2,17
657,1,1,1,2,1,1,2,0,1,0,0,1,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,3,3,0,0,0,0,0,0,1,1,16
658,1,1,1,3,1,1,2,0,0,0,0,0,1,0,0,0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2,1,1,1,0,1,0,0,0,0,2,13
659,1,2,2,2,1,1,3,0,1,1,1,0,1,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,2,2,1,0,1,0,0,0,0,2,16
660,1,2,3,2,1,2,1,0,1,1,1,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,16
661,1,3,1,2,1,1,2,1,1,1,1,1,1,1,0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,2,3,1,0,1,0,1,0,0,1,16
662,1,3,1,2,1,1,2,0,1,1,1,1,1,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,1,1,0,1,0,0,0,0,2,17
663,2,4,4,2,1,1,4,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,0,0,0,1,15
664,1,4,1,2,1,1,1,0,0,0,0,0,1,1,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,1,17
665,1,1,1,2,1,1,1,0,0,0,0,1,1,0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,1,17
666,2,3,1,2,2,1,2,0,0,0,0,0,1,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,15
667,2,3,1,2,1,1,1,1,1,1,1,1,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,1,1,15
668,2,2,1,3,1,1,2,0,1,1,1,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,0,0,0,0,0,0,1,1,16
669,2,4,1,2,1,1,1,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,2,1,2,1,0,0,0,1,1,0,1,15
670,2,3,3,2,1,1,2,1,1,1,1,0,1,0,0,0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,1,1,0,0,1,0,0,0,0,1,14
671,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3,3,2,0,0,0,0,1,0,0,2,15
672,2,2,1,2,1,1,2,0,1,1,1,0,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,2,2,0,0,0,0,0,0,1,2,16
673,2,4,1,3,1,1,2,0,0,0,0,1,1,0,0,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,14
674,1,4,1,2,1,1,1,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2,1,1,1,0,0,0,0,0,0,1,16
675,2,3,2,2,1,1,2,0,1,1,1,1,1,0,0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,1,1,0,0,1,0,0,0,1,16
676,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,2,2,0,0,1,0,1,1,0,2,17
677,1,2,1,2,1,2,1,0,1,1,1,1,0,0,0,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,2,2,2,0,0,1,0,1,0,0,2,15
678,2,4,1,2,1,1,1,0,1,0,0,1,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,2,1,1,0,1,0,0,1,0,2,14
679,2,2,2,4,1,1,1,1,0,1,1,1,1,0,1,0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2,2,1,0,0,0,0,0,0,1,17
680,1,3,1,2,1,1,1,0,1,0,0,1,1,0,0,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0,0,1,2,17
681,2,3,1,2,1,1,2,0,1,1,1,1,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,2,1,1,1,0,0,0,0,2,13
682,1,2,2,2,1,1,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,0.0,2,1,1,1,0,0,0,0,0,0,1,1,15
683,2,1,1,2,1,1,1,0,0,1,1,0,1,1,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,1,2,13
684,1,2,4,2,1,98,2,0,1,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,15
